,movie_id,genre_id,genre_name
0,0,0,Crime
1,0,1,Horror
2,0,2,Thriller
3,1,3,Comedy
4,1,4,Animation
5,1,5,Adventure
6,2,0,Crime
7,2,6,Drama
8,2,7,Action
9,3,6,Drama
10,3,3,Comedy
11,4,8,Mystery
12,4,1,Horror
13,4,2,Thriller
14,5,1,Horror
15,5,9,Sci-Fi
16,5,7,Action
17,6,3,Comedy
18,7,10,History
19,7,11,Historical
20,7,6,Drama
21,7,5,Adventure
22,8,0,Crime
23,8,8,Mystery
24,8,7,Action
25,8,3,Comedy
26,9,1,Horror
27,9,2,Thriller
28,10,3,Comedy
29,10,4,Animation
30,10,5,Adventure
31,11,2,Thriller
32,11,6,Drama
33,12,3,Comedy
34,12,4,Animation
35,12,5,Adventure
36,13,8,Mystery
37,13,2,Thriller
38,13,1,Horror
39,13,6,Drama
40,14,5,Adventure
41,14,1,Horror
42,14,9,Sci-Fi
43,14,2,Thriller
44,15,12,War
45,15,9,Sci-Fi
46,15,7,Action
47,16,13,Western
48,16,6,Drama
49,16,5,Adventure
50,17,0,Crime
51,17,2,Thriller
52,17,7,Action
53,18,1,Horror
54,19,6,Drama
55,19,14,Fantasy
56,19,7,Action
57,19,5,Adventure
58,20,8,Mystery
59,20,1,Horror
60,21,8,Mystery
61,21,1,Horror
62,21,2,Thriller
63,22,15,Family
64,22,4,Animation
65,22,3,Comedy
66,23,2,Thriller
67,23,9,Sci-Fi
68,23,6,Drama
69,24,0,Crime
70,24,6,Drama
71,24,9,Sci-Fi
72,24,7,Action
73,25,8,Mystery
74,25,15,Family
75,25,6,Drama
76,26,6,Drama
77,26,16,Romance
78,26,7,Action
79,26,5,Adventure
80,27,6,Drama
81,27,17,Biography
82,27,7,Action
83,27,5,Adventure
84,28,17,Biography
85,28,6,Drama
86,29,6,Drama
87,29,16,Romance
88,29,17,Biography
89,29,3,Comedy
90,29,18,Musical
91,30,3,Comedy
92,30,14,Fantasy
93,30,7,Action
94,30,5,Adventure
95,31,14,Fantasy
96,31,6,Drama
97,31,5,Adventure
98,32,3,Comedy
99,32,14,Fantasy
100,32,7,Action
101,32,5,Adventure
102,33,9,Sci-Fi
103,33,7,Action
104,33,5,Adventure
105,34,14,Fantasy
106,34,7,Action
107,34,5,Adventure
108,35,14,Fantasy
109,35,7,Action
110,35,5,Adventure
111,36,3,Comedy
112,36,4,Animation
113,36,5,Adventure
114,37,14,Fantasy
115,37,9,Sci-Fi
116,37,7,Action
117,37,5,Adventure
118,38,14,Fantasy
119,38,9,Sci-Fi
120,38,7,Action
121,38,5,Adventure
122,39,18,Musical
123,39,15,Family
124,39,4,Animation
125,39,3,Comedy
126,40,14,Fantasy
127,40,15,Family
128,40,5,Adventure
129,41,16,Romance
130,41,6,Drama
131,41,3,Comedy
132,42,6,Drama
133,42,16,Romance
134,42,7,Action
135,43,14,Fantasy
136,43,9,Sci-Fi
137,43,7,Action
138,43,5,Adventure
139,44,14,Fantasy
140,44,7,Action
141,44,5,Adventure
142,45,0,Crime
143,45,8,Mystery
144,45,6,Drama
145,45,3,Comedy
146,46,4,Animation
147,46,7,Action
148,46,5,Adventure
149,47,17,Biography
150,47,6,Drama
151,48,0,Crime
152,48,16,Romance
153,48,8,Mystery
154,48,6,Drama
155,49,8,Mystery
156,49,1,Horror
157,49,2,Thriller
158,50,8,Mystery
159,50,3,Comedy
160,51,10,History
161,51,17,Biography
162,51,6,Drama
163,52,1,Horror
164,52,2,Thriller
165,53,1,Horror
166,54,17,Biography
167,54,6,Drama
168,55,3,Comedy
169,55,6,Drama
170,55,5,Adventure
171,56,2,Thriller
172,56,17,Biography
173,56,6,Drama
174,57,6,Drama
175,58,1,Horror
176,58,6,Drama
177,58,2,Thriller
178,59,1,Horror
179,59,3,Comedy
180,60,3,Comedy
181,60,5,Adventure
182,61,19,Sport
183,61,17,Biography
184,61,6,Drama
185,61,3,Comedy
186,62,0,Crime
187,62,3,Comedy
188,63,10,History
189,63,17,Biography
190,63,6,Drama
191,64,20,Music
192,64,18,Musical
193,64,6,Drama
194,64,3,Comedy
195,65,0,Crime
196,65,2,Thriller
197,65,7,Action
198,65,5,Adventure
199,66,6,Drama
200,66,7,Action
201,66,5,Adventure
202,67,14,Fantasy
203,67,7,Action
204,67,5,Adventure
205,68,6,Drama
206,69,14,Fantasy
207,69,9,Sci-Fi
208,69,7,Action
209,69,5,Adventure
210,70,14,Fantasy
211,70,9,Sci-Fi
212,70,7,Action
213,70,5,Adventure
214,71,0,Crime
215,71,6,Drama
216,71,7,Action
217,72,3,Comedy
218,72,4,Animation
219,72,5,Adventure
220,73,7,Action
221,73,9,Sci-Fi
222,73,6,Drama
223,73,5,Adventure
224,74,6,Drama
225,74,2,Thriller
226,74,7,Action
227,74,5,Adventure
228,75,14,Fantasy
229,75,15,Family
230,75,6,Drama
231,75,5,Adventure
232,76,14,Fantasy
233,76,4,Animation
234,76,6,Drama
235,77,10,History
236,77,17,Biography
237,77,6,Drama
238,78,14,Fantasy
239,78,9,Sci-Fi
240,78,7,Action
241,78,5,Adventure
242,79,3,Comedy
243,79,4,Animation
244,79,5,Adventure
245,80,9,Sci-Fi
246,80,7,Action
247,80,5,Adventure
248,81,0,Crime
249,81,8,Mystery
250,81,2,Thriller
251,81,6,Drama
252,82,3,Comedy
253,82,4,Animation
254,82,5,Adventure
255,83,8,Mystery
256,83,9,Sci-Fi
257,83,6,Drama
258,84,16,Romance
259,84,6,Drama
260,85,6,Drama
261,85,10,History
262,85,7,Action
263,86,6,Drama
264,86,2,Thriller
265,86,7,Action
266,87,16,Romance
267,87,6,Drama
268,88,0,Crime
269,88,6,Drama
270,88,3,Comedy
271,89,6,Drama
272,89,16,Romance
273,89,14,Fantasy
274,89,9,Sci-Fi
275,89,8,Mystery
276,90,0,Crime
277,90,2,Thriller
278,90,11,Historical
279,90,6,Drama
280,91,2,Thriller
281,91,7,Action
282,92,16,Romance
283,92,14,Fantasy
284,92,6,Drama
285,93,0,Crime
286,93,6,Drama
287,93,3,Comedy
288,94,0,Crime
289,94,7,Action
290,94,3,Comedy
291,95,19,Sport
292,95,6,Drama
293,96,0,Crime
294,96,6,Drama
295,96,2,Thriller
296,96,7,Action
297,97,6,Drama
298,97,3,Comedy
299,98,3,Comedy
300,98,4,Animation
301,98,7,Action
302,98,5,Adventure
303,99,16,Romance
304,99,6,Drama
305,99,3,Comedy
306,100,12,War
307,100,10,History
308,100,6,Drama
309,101,8,Mystery
310,101,2,Thriller
311,101,9,Sci-Fi
312,101,7,Action
313,102,3,Comedy
314,103,0,Crime
315,103,2,Thriller
316,103,6,Drama
317,104,0,Crime
318,104,8,Mystery
319,104,13,Western
320,104,6,Drama
321,105,6,Drama
322,106,9,Sci-Fi
323,106,7,Action
324,106,5,Adventure
325,107,10,History
326,107,6,Drama
327,107,5,Adventure
328,108,1,Horror
329,108,9,Sci-Fi
330,108,7,Action
331,108,2,Thriller
332,109,17,Biography
333,109,6,Drama
334,110,8,Mystery
335,110,1,Horror
336,110,2,Thriller
337,111,0,Crime
338,111,6,Drama
339,112,14,Fantasy
340,112,7,Action
341,112,5,Adventure
342,113,17,Biography
343,113,6,Drama
344,113,3,Comedy
345,114,2,Thriller
346,114,9,Sci-Fi
347,114,6,Drama
348,114,5,Adventure
349,115,10,History
350,115,17,Biography
351,115,6,Drama
352,116,13,Western
353,116,7,Action
354,116,5,Adventure
355,117,1,Horror
356,117,6,Drama
357,117,2,Thriller
358,118,0,Crime
359,118,2,Thriller
360,118,6,Drama
361,119,3,Comedy
362,119,7,Action
363,119,5,Adventure
364,120,6,Drama
365,121,3,Comedy
366,121,4,Animation
367,121,5,Adventure
368,122,0,Crime
369,122,2,Thriller
370,122,7,Action
371,123,9,Sci-Fi
372,123,7,Action
373,123,5,Adventure
374,124,0,Crime
375,124,8,Mystery
376,124,2,Thriller
377,124,6,Drama
378,125,3,Comedy
379,125,6,Drama
380,125,5,Adventure
381,126,16,Romance
382,126,6,Drama
383,127,3,Comedy
384,128,8,Mystery
385,128,1,Horror
386,128,2,Thriller
387,129,20,Music
388,129,3,Comedy
389,130,17,Biography
390,130,6,Drama
391,131,12,War
392,131,6,Drama
393,132,6,Drama
394,132,3,Comedy
395,133,16,Romance
396,133,17,Biography
397,133,6,Drama
398,134,2,Thriller
399,134,9,Sci-Fi
400,134,6,Drama
401,135,10,History
402,135,17,Biography
403,135,6,Drama
404,136,0,Crime
405,136,10,History
406,136,17,Biography
407,136,6,Drama
408,137,16,Romance
409,137,6,Drama
410,137,3,Comedy
411,138,1,Horror
412,138,7,Action
413,138,2,Thriller
414,139,15,Family
415,139,17,Biography
416,139,6,Drama
417,140,15,Family
418,140,14,Fantasy
419,140,7,Action
420,140,3,Comedy
421,140,5,Adventure
422,141,7,Action
423,141,3,Comedy
424,142,6,Drama
425,142,8,Mystery
426,142,2,Thriller
427,142,7,Action
428,143,16,Romance
429,143,8,Mystery
430,143,6,Drama
431,144,16,Romance
432,144,9,Sci-Fi
433,144,6,Drama
434,144,5,Adventure
435,145,0,Crime
436,145,1,Horror
437,145,17,Biography
438,145,6,Drama
439,146,14,Fantasy
440,146,9,Sci-Fi
441,146,7,Action
442,146,5,Adventure
443,147,3,Comedy
444,148,2,Thriller
445,148,7,Action
446,148,3,Comedy
447,149,0,Crime
448,149,16,Romance
449,149,2,Thriller
450,149,6,Drama
451,150,7,Action
452,150,3,Comedy
453,151,16,Romance
454,151,1,Horror
455,151,6,Drama
456,152,3,Comedy
457,152,6,Drama
458,152,5,Adventure
459,153,14,Fantasy
460,153,7,Action
461,154,15,Family
462,154,17,Biography
463,154,6,Drama
464,155,6,Drama
465,155,7,Action
466,155,5,Adventure
467,156,6,Drama
468,157,10,History
469,157,17,Biography
470,157,6,Drama
471,158,6,Drama
472,158,3,Comedy
473,159,3,Comedy
474,159,4,Animation
475,159,5,Adventure
476,160,0,Crime
477,160,2,Thriller
478,160,7,Action
479,161,20,Music
480,161,6,Drama
481,162,6,Drama
482,162,12,War
483,162,7,Action
484,163,6,Drama
485,163,14,Fantasy
486,163,7,Action
487,163,5,Adventure
488,164,9,Sci-Fi
489,164,7,Action
490,164,5,Adventure
491,165,14,Fantasy
492,165,9,Sci-Fi
493,165,7,Action
494,165,5,Adventure
495,166,17,Biography
496,166,6,Drama
497,167,3,Comedy
498,167,15,Family
499,167,7,Action
500,167,5,Adventure
501,168,7,Action
502,168,3,Comedy
503,169,9,Sci-Fi
504,169,7,Action
505,169,5,Adventure
506,170,6,Drama
507,170,2,Thriller
508,170,7,Action
509,170,5,Adventure
510,171,2,Thriller
511,171,9,Sci-Fi
512,171,7,Action
513,172,8,Mystery
514,172,2,Thriller
515,172,6,Drama
516,173,4,Animation
517,173,7,Action
518,173,5,Adventure
519,174,12,War
520,174,6,Drama
521,174,3,Comedy
522,175,16,Romance
523,175,3,Comedy
524,176,8,Mystery
525,176,6,Drama
526,177,6,Drama
527,178,16,Romance
528,178,6,Drama
529,179,17,Biography
530,179,6,Drama
531,179,3,Comedy
532,180,3,Comedy
533,180,7,Action
534,180,5,Adventure
535,181,8,Mystery
536,181,1,Horror
537,181,7,Action
538,181,6,Drama
539,182,3,Comedy
540,182,4,Animation
541,182,5,Adventure
542,183,6,Drama
543,184,14,Fantasy
544,184,15,Family
545,184,6,Drama
546,184,5,Adventure
547,185,16,Romance
548,185,9,Sci-Fi
549,185,6,Drama
550,186,6,Drama
551,186,3,Comedy
552,187,6,Drama
553,187,3,Comedy
554,188,6,Drama
555,189,0,Crime
556,189,7,Action
557,189,3,Comedy
558,190,2,Thriller
559,190,7,Action
560,191,16,Romance
561,191,1,Horror
562,191,6,Drama
563,192,16,Romance
564,192,3,Comedy
565,193,6,Drama
566,194,0,Crime
567,194,17,Biography
568,194,6,Drama
569,194,3,Comedy
570,195,0,Crime
571,195,8,Mystery
572,195,6,Drama
573,196,3,Comedy
574,196,15,Family
575,196,5,Adventure
576,197,6,Drama
577,198,14,Fantasy
578,198,5,Adventure
579,199,10,History
580,199,17,Biography
581,199,6,Drama
582,200,1,Horror
583,200,3,Comedy
584,201,16,Romance
585,201,8,Mystery
586,201,9,Sci-Fi
587,201,5,Adventure
588,202,14,Fantasy
589,202,15,Family
590,202,7,Action
591,202,5,Adventure
592,203,3,Comedy
593,203,1,Horror
594,203,2,Thriller
595,204,20,Music
596,204,18,Musical
597,204,6,Drama
598,204,3,Comedy
599,205,3,Comedy
600,205,4,Animation
601,205,5,Adventure
602,206,17,Biography
603,206,6,Drama
604,206,3,Comedy
605,207,6,Drama
606,207,9,Sci-Fi
607,207,7,Action
608,207,5,Adventure
609,208,4,Animation
610,208,7,Action
611,208,5,Adventure
612,209,14,Fantasy
613,209,1,Horror
614,209,6,Drama
615,210,0,Crime
616,210,17,Biography
617,210,6,Drama
618,211,10,History
619,211,2,Thriller
620,211,6,Drama
621,212,1,Horror
622,212,6,Drama
623,212,2,Thriller
624,213,6,Drama
625,213,9,Sci-Fi
626,213,7,Action
627,214,3,Comedy
628,214,4,Animation
629,214,5,Adventure
630,215,16,Romance
631,215,1,Horror
632,215,3,Comedy
633,216,0,Crime
634,216,7,Action
635,216,3,Comedy
636,217,16,Romance
637,217,2,Thriller
638,217,6,Drama
639,218,6,Drama
640,218,3,Comedy
641,219,0,Crime
642,219,2,Thriller
643,219,6,Drama
644,219,3,Comedy
645,220,16,Romance
646,220,6,Drama
647,221,12,War
648,221,6,Drama
649,222,16,Romance
650,222,17,Biography
651,222,6,Drama
652,223,2,Thriller
653,223,1,Horror
654,223,6,Drama
655,224,6,Drama
656,224,3,Comedy
657,225,20,Music
658,225,18,Musical
659,225,17,Biography
660,225,6,Drama
661,226,20,Music
662,226,6,Drama
663,226,3,Comedy
664,227,3,Comedy
665,227,4,Animation
666,227,5,Adventure
667,228,6,Drama
668,228,3,Comedy
669,229,16,Romance
670,229,14,Fantasy
671,229,6,Drama
672,229,3,Comedy
673,230,16,Romance
674,230,6,Drama
675,230,3,Comedy
676,231,0,Crime
677,231,2,Thriller
678,231,6,Drama
679,232,16,Romance
680,232,2,Thriller
681,233,9,Sci-Fi
682,233,7,Action
683,233,5,Adventure
684,234,3,Comedy
685,234,4,Animation
686,234,5,Adventure
687,235,14,Fantasy
688,235,9,Sci-Fi
689,235,7,Action
690,235,5,Adventure
691,236,16,Romance
692,236,6,Drama
693,237,14,Fantasy
694,237,6,Drama
695,237,3,Comedy
696,238,0,Crime
697,238,3,Comedy
698,239,8,Mystery
699,239,1,Horror
700,239,2,Thriller
701,240,8,Mystery
702,240,2,Thriller
703,240,7,Action
704,241,0,Crime
705,241,7,Action
706,241,3,Comedy
707,242,3,Comedy
708,242,14,Fantasy
709,242,5,Adventure
710,243,6,Drama
711,243,3,Comedy
712,244,9,Sci-Fi
713,244,7,Action
714,244,5,Adventure
715,245,14,Fantasy
716,245,7,Action
717,245,5,Adventure
718,246,1,Horror
719,246,6,Drama
720,247,2,Thriller
721,247,7,Action
722,247,5,Adventure
723,248,0,Crime
724,248,6,Drama
725,248,3,Comedy
726,249,16,Romance
727,249,6,Drama
728,250,6,Drama
729,250,2,Thriller
730,250,7,Action
731,251,2,Thriller
732,251,9,Sci-Fi
733,251,7,Action
734,252,2,Thriller
735,252,9,Sci-Fi
736,253,16,Romance
737,253,6,Drama
738,253,3,Comedy
739,254,6,Drama
740,255,16,Romance
741,255,6,Drama
742,255,3,Comedy
743,256,6,Drama
744,256,3,Comedy
745,257,0,Crime
746,257,2,Thriller
747,257,6,Drama
748,258,17,Biography
749,258,6,Drama
750,258,3,Comedy
751,259,0,Crime
752,259,2,Thriller
753,259,6,Drama
754,260,0,Crime
755,260,6,Drama
756,260,7,Action
757,261,7,Action
758,261,5,Adventure
759,262,1,Horror
760,262,2,Thriller
761,263,16,Romance
762,263,6,Drama
763,263,3,Comedy
764,264,6,Drama
765,264,3,Comedy
766,265,1,Horror
767,265,6,Drama
768,265,2,Thriller
769,266,9,Sci-Fi
770,266,7,Action
771,266,5,Adventure
772,267,0,Crime
773,267,17,Biography
774,267,6,Drama
775,268,16,Romance
776,268,3,Comedy
777,269,2,Thriller
778,269,6,Drama
779,270,6,Drama
780,270,3,Comedy
781,271,3,Comedy
782,271,6,Drama
783,271,5,Adventure
784,272,6,Drama
785,272,2,Thriller
786,272,7,Action
787,273,16,Romance
788,273,6,Drama
789,273,3,Comedy
790,274,13,Western
791,274,7,Action
792,274,5,Adventure
793,275,1,Horror
794,275,2,Thriller
795,276,0,Crime
796,276,8,Mystery
797,276,2,Thriller
798,276,6,Drama
799,277,0,Crime
800,277,7,Action
801,277,3,Comedy
802,278,6,Drama
803,278,3,Comedy
804,279,1,Horror
805,279,9,Sci-Fi
806,279,7,Action
807,280,6,Drama
808,281,15,Family
809,281,4,Animation
810,281,5,Adventure
811,282,6,Drama
812,282,16,Romance
813,282,9,Sci-Fi
814,282,7,Action
815,282,2,Thriller
816,283,0,Crime
817,283,2,Thriller
818,283,6,Drama
819,284,0,Crime
820,284,7,Action
821,284,3,Comedy
822,285,16,Romance
823,285,6,Drama
824,286,6,Drama
825,286,3,Comedy
826,287,3,Comedy
827,287,4,Animation
828,287,5,Adventure
829,288,20,Music
830,288,17,Biography
831,288,6,Drama
832,289,16,Romance
833,289,6,Drama
834,289,3,Comedy
835,290,16,Romance
836,290,6,Drama
837,290,3,Comedy
838,291,0,Crime
839,291,8,Mystery
840,291,2,Thriller
841,292,16,Romance
842,292,6,Drama
843,293,0,Crime
844,293,8,Mystery
845,293,2,Thriller
846,293,7,Action
847,294,0,Crime
848,294,11,Historical
849,294,6,Drama
850,295,2,Thriller
851,295,9,Sci-Fi
852,295,6,Drama
853,296,6,Drama
854,296,17,Biography
855,296,7,Action
856,297,17,Biography
857,297,6,Drama
858,298,3,Comedy
859,298,6,Drama
860,298,5,Adventure
861,299,16,Romance
862,299,17,Biography
863,299,6,Drama
864,300,8,Mystery
865,300,3,Comedy
866,301,6,Drama
867,301,9,Sci-Fi
868,301,7,Action
869,301,5,Adventure
870,302,11,Historical
871,302,10,History
872,302,17,Biography
873,302,6,Drama
874,303,3,Comedy
875,304,12,War
876,304,17,Biography
877,304,6,Drama
878,304,3,Comedy
879,305,10,History
880,305,17,Biography
881,305,6,Drama
882,306,19,Sport
883,306,17,Biography
884,306,6,Drama
885,307,0,Crime
886,307,6,Drama
887,307,2,Thriller
888,307,7,Action
889,308,6,Drama
890,308,3,Comedy
891,309,16,Romance
892,309,6,Drama
893,310,17,Biography
894,310,6,Drama
895,311,0,Crime
896,311,2,Thriller
897,311,6,Drama
898,312,17,Biography
899,312,6,Drama
900,313,10,History
901,313,17,Biography
902,313,6,Drama
903,314,14,Fantasy
904,314,6,Drama
905,314,5,Adventure
906,315,2,Thriller
907,315,17,Biography
908,315,6,Drama
909,316,16,Romance
910,316,6,Drama
911,317,0,Crime
912,317,17,Biography
913,317,6,Drama
914,318,0,Crime
915,318,2,Thriller
916,318,6,Drama
917,319,0,Crime
918,319,2,Thriller
919,319,6,Drama
920,320,3,Comedy
921,320,4,Animation
922,320,5,Adventure
923,321,0,Crime
924,321,2,Thriller
925,321,7,Action
926,322,16,Romance
927,322,6,Drama
928,322,3,Comedy
929,323,0,Crime
930,323,6,Drama
931,323,9,Sci-Fi
932,323,7,Action
933,324,16,Romance
934,324,6,Drama
935,324,3,Comedy
936,325,9,Sci-Fi
937,325,7,Action
938,325,5,Adventure
939,326,6,Drama
940,326,17,Biography
941,326,7,Action
942,327,16,Romance
943,327,6,Drama
944,327,3,Comedy
945,328,3,Comedy
946,328,4,Animation
947,328,5,Adventure
948,329,14,Fantasy
949,329,7,Action
950,329,3,Comedy
951,330,14,Fantasy
952,330,9,Sci-Fi
953,330,7,Action
954,331,0,Crime
955,331,7,Action
956,331,3,Comedy
957,332,9,Sci-Fi
958,332,7,Action
959,332,5,Adventure
960,333,3,Comedy
961,333,14,Fantasy
962,333,6,Drama
963,333,5,Adventure
964,334,0,Crime
965,334,6,Drama
966,335,20,Music
967,335,6,Drama
968,336,19,Sport
969,336,17,Biography
970,336,6,Drama
971,337,6,Drama
972,337,3,Comedy
973,338,0,Crime
974,338,6,Drama
975,338,7,Action
976,339,8,Mystery
977,339,2,Thriller
978,339,9,Sci-Fi
979,339,6,Drama
980,340,16,Romance
981,340,17,Biography
982,340,6,Drama
983,341,0,Crime
984,341,8,Mystery
985,341,6,Drama
986,342,3,Comedy
987,343,17,Biography
988,343,6,Drama
989,343,3,Comedy
990,344,13,Western
991,344,6,Drama
992,345,3,Comedy
993,345,4,Animation
994,345,5,Adventure
995,346,8,Mystery
996,346,2,Thriller
997,346,6,Drama
998,347,8,Mystery
999,347,1,Horror
1000,347,2,Thriller
1001,348,9,Sci-Fi
1002,348,7,Action
1003,348,3,Comedy
1004,349,0,Crime
